"state","county_name","fips_code","carrier","issuer_id","market","plan_count"
"CO","Sedgwick County","08115","Rocky Mountain Health Plans","80208","on_market",8
"CO","Sedgwick County","08115","Rocky Mountain Health Plans","97879","off_market",4
"CO","Sedgwick County","08115","Rocky Mountain Health Plans","97879","on_market",8
"CO","Sedgwick County","08115","UnitedHealthcare","67879","off_market",44
"CO","Summit County","08117","Aetna","39041","off_market",4
"CO","Summit County","08117","Anthem","76680","off_market",28
"CO","Summit County","08117","Anthem","76680","on_market",5
"CO","Summit County","08117","Anthem","87269","off_market",25
"CO","Summit County","08117","Humana","79509","off_market",17
"CO","Summit County","08117","Kaiser Permanente","21032","off_market",28
"CO","Summit County","08117","Kaiser Permanente","21032","on_market",15
"CO","Summit County","08117","Rocky Mountain Health Plans","80208","off_market",4
"CO","Summit County","08117","Rocky Mountain Health Plans","80208","on_market",8
"CO","Summit County","08117","Rocky Mountain Health Plans","97879","off_market",4
"CO","Summit County","08117","Rocky Mountain Health Plans","97879","on_market",8
"CO","Summit County","08117","UnitedHealthcare","67879","off_market",44
"CO","Teller County","08119","Aetna","39041","off_market",4
"CO","Teller County","08119","Anthem","76680","off_market",15
"CO","Teller County","08119","Anthem","87269","off_market",25
"CO","Teller County","08119","Humana","74320","off_market",49
"CO","Teller County","08119","Humana","79509","off_market",17
"CO","Teller County","08119","Kaiser Permanente","21032","off_market",80
"CO","Teller County","08119","Kaiser Permanente","21032","on_market",30
"CO","Teller County","08119","Rocky Mountain Health Plans","80208","off_market",4
"CO","Teller County","08119","Rocky Mountain Health Plans","80208","on_market",8
"CO","Teller County","08119","Rocky Mountain Health Plans","97879","off_market",5
"CO","Teller County","08119","Rocky Mountain Health Plans","97879","on_market",11
"CO","Teller County","08119","UnitedHealthcare","59036","off_market",50
"CO","Teller County","08119","UnitedHealthcare","67879","off_market",44
"CO","Washington County","08121","Aetna","39041","off_market",4
"CO","Washington County","08121","Anthem","76680","off_market",15
"CO","Washington County","08121","Anthem","87269","off_market",25
"CO","Washington County","08121","Friday Health Plans","63312","off_market",2
"CO","Washington County","08121","Friday Health Plans","63312","on_market",14
"CO","Washington County","08121","Humana","79509","off_market",17
"CO","Washington County","08121","Rocky Mountain Health Plans","80208","off_market",4
"CO","Washington County","08121","Rocky Mountain Health Plans","80208","on_market",8
"CO","Washington County","08121","Rocky Mountain Health Plans","97879","off_market",4
"CO","Washington County","08121","Rocky Mountain Health Plans","97879","on_market",8
"CO","Washington County","08121","UnitedHealthcare","67879","off_market",44
"CO","Weld County","08123","Aetna","39041","off_market",4
"CO","Weld County","08123","Anthem","76680","off_market",15
"CO","Weld County","08123","Anthem","87269","off_market",25
"CO","Weld County","08123","Friday Health Plans","63312","off_market",2
"CO","Weld County","08123","Friday Health Plans","63312","on_market",14
"CO","Weld County","08123","Humana","74320","off_market",32
"CO","Weld County","08123","Humana","79509","off_market",17
"CO","Weld County","08123","Kaiser Permanente","21032","off_market",56
"CO","Weld County","08123","Kaiser Permanente","21032","on_market",30
"CO","Weld County","08123","Rocky Mountain Health Plans","80208","off_market",4
"CO","Weld County","08123","Rocky Mountain Health Plans","80208","on_market",8
"CO","Weld County","08123","Rocky Mountain Health Plans","97879","off_market",4
"CO","Weld County","08123","Rocky Mountain Health Plans","97879","on_market",8
"CO","Weld County","08123","UnitedHealthcare","59036","off_market",50
"CO","Weld County","08123","UnitedHealthcare","67879","off_market",44
"CO","Yuma County","08125","Aetna","39041","off_market",4
"CO","Yuma County","08125","Anthem","76680","off_market",15
"CO","Yuma County","08125","Anthem","87269","off_market",25
"CO","Yuma County","08125","Friday Health Plans","63312","off_market",2
"CO","Yuma County","08125","Friday Health Plans","63312","on_market",14
"CO","Yuma County","08125","Humana","79509","off_market",17
"CO","Yuma County","08125","Rocky Mountain Health Plans","80208","off_market",4
"CO","Yuma County","08125","Rocky Mountain Health Plans","80208","on_market",8
"CO","Yuma County","08125","Rocky Mountain Health Plans","97879","off_market",4
"CO","Yuma County","08125","Rocky Mountain Health Plans","97879","on_market",8
"CO","Yuma County","08125","UnitedHealthcare","67879","off_market",44
"CT","Fairfield County","09001","Anthem","86545","off_market",22
"CT","Fairfield County","09001","Anthem","86545","on_market",8
"CT","Fairfield County","09001","ConnectiCare","75091","off_market",5
"CT","Fairfield County","09001","ConnectiCare","94815","off_market",37
"CT","Fairfield County","09001","Harvard Pilgrim","89130","off_market",23
"CT","Fairfield County","09001","Harvard Pilgrim","95882","off_market",5
"CT","Fairfield County","09001","Oxford","29462","off_market",24
"CT","Fairfield County","09001","Oxford","71179","off_market",13
"CT","Fairfield County","09001","UnitedHealthcare","49650","off_market",10
"CT","Fairfield County","09001","UnitedHealthcare","49650","on_market",9
"CT","Hartford County","09003","Anthem","86545","off_market",22
"CT","Hartford County","09003","Anthem","86545","on_market",8
"CT","Hartford County","09003","ConnectiCare","75091","off_market",5
"CT","Hartford County","09003","ConnectiCare","94815","off_market",37
"CT","Hartford County","09003","Harvard Pilgrim","89130","off_market",23
"CT","Hartford County","09003","Harvard Pilgrim","95882","off_market",5
"CT","Hartford County","09003","Oxford","71179","off_market",13
"CT","Hartford County","09003","UnitedHealthcare","49650","off_market",10
"CT","Hartford County","09003","UnitedHealthcare","49650","on_market",9
"CT","Litchfield County","09005","Anthem","86545","off_market",22
"CT","Litchfield County","09005","Anthem","86545","on_market",8
"CT","Litchfield County","09005","ConnectiCare","75091","off_market",5
"CT","Litchfield County","09005","ConnectiCare","94815","off_market",37
"CT","Litchfield County","09005","Harvard Pilgrim","89130","off_market",23
"CT","Litchfield County","09005","Harvard Pilgrim","95882","off_market",5
"CT","Litchfield County","09005","Oxford","29462","off_market",24
"CT","Litchfield County","09005","Oxford","71179","off_market",13
"CT","Litchfield County","09005","UnitedHealthcare","49650","off_market",10
"CT","Litchfield County","09005","UnitedHealthcare","49650","on_market",9
"CT","Middlesex County","09007","Anthem","86545","off_market",22
"CT","Middlesex County","09007","Anthem","86545","on_market",8
"CT","Middlesex County","09007","ConnectiCare","75091","off_market",5
"CT","Middlesex County","09007","ConnectiCare","94815","off_market",37
"CT","Middlesex County","09007","Harvard Pilgrim","89130","off_market",23
"CT","Middlesex County","09007","Harvard Pilgrim","95882","off_market",5
"CT","Middlesex County","09007","Oxford","29462","off_market",24
"CT","Middlesex County","09007","Oxford","71179","off_market",13
"CT","Middlesex County","09007","UnitedHealthcare","49650","off_market",10
"CT","Middlesex County","09007","UnitedHealthcare","49650","on_market",9
"CT","New Haven County","09009","Anthem","86545","off_market",22
"CT","New Haven County","09009","Anthem","86545","on_market",8
"CT","New Haven County","09009","ConnectiCare","75091","off_market",5
"CT","New Haven County","09009","ConnectiCare","94815","off_market",37
"CT","New Haven County","09009","Harvard Pilgrim","89130","off_market",23
"CT","New Haven County","09009","Harvard Pilgrim","95882","off_market",5
"CT","New Haven County","09009","Oxford","71179","off_market",13
"CT","New Haven County","09009","UnitedHealthcare","49650","off_market",10
"CT","New Haven County","09009","UnitedHealthcare","49650","on_market",9
"CT","New London County","09011","Anthem","86545","off_market",22
"CT","New London County","09011","Anthem","86545","on_market",8
"CT","New London County","09011","ConnectiCare","75091","off_market",5
"CT","New London County","09011","ConnectiCare","94815","off_market",37
"CT","New London County","09011","Harvard Pilgrim","89130","off_market",23
"CT","New London County","09011","Harvard Pilgrim","95882","off_market",5
"CT","New London County","09011","Oxford","71179","off_market",13
"CT","New London County","09011","UnitedHealthcare","49650","off_market",10
"CT","New London County","09011","UnitedHealthcare","49650","on_market",9
"CT","Tolland County","09013","Anthem","86545","off_market",22
"CT","Tolland County","09013","Anthem","86545","on_market",8
"CT","Tolland County","09013","ConnectiCare","75091","off_market",5
"CT","Tolland County","09013","ConnectiCare","94815","off_market",37
"CT","Tolland County","09013","Harvard Pilgrim","89130","off_market",23
"CT","Tolland County","09013","Harvard Pilgrim","95882","off_market",5
"CT","Tolland County","09013","Oxford","71179","off_market",13
"CT","Tolland County","09013","UnitedHealthcare","49650","off_market",10
"CT","Tolland County","09013","UnitedHealthcare","49650","on_market",9
"CT","Windham County","09015","Anthem","86545","off_market",22
"CT","Windham County","09015","Anthem","86545","on_market",8
"CT","Windham County","09015","ConnectiCare","75091","off_market",5
"CT","Windham County","09015","ConnectiCare","94815","off_market",37
"CT","Windham County","09015","Harvard Pilgrim","89130","off_market",23
"CT","Windham County","09015","Harvard Pilgrim","95882","off_market",5
"CT","Windham County","09015","Oxford","29462","off_market",24
"CT","Windham County","09015","Oxford","71179","off_market",13
"CT","Windham County","09015","UnitedHealthcare","49650","off_market",10
"CT","Windham County","09015","UnitedHealthcare","49650","on_market",9
"DC","District of Columbia","11001","Aetna","77422","on_market",2
"DC","District of Columbia","11001","CareFirst BlueCross BlueShield","78079","on_market",15
"DC","District of Columbia","11001","CareFirst BlueCross BlueShield","86052","on_market",45
"DC","District of Columbia","11001","Kaiser Permanente","94506","on_market",23
"DC","District of Columbia","11001","UnitedHealthcare","21066","on_market",10
"DC","District of Columbia","11001","UnitedHealthcare","41842","on_market",30
"DC","District of Columbia","11001","UnitedHealthcare","75753","on_market",7
"DE","Kent County","10001","Highmark BlueCross BlueShield","76168","off_market",36
"DE","Kent County","10001","Highmark BlueCross BlueShield","76168","on_market",5
"DE","Kent County","10001","UnitedHealthcare","61021","off_market",30
"DE","Kent County","10001","UnitedHealthcare","97569","off_market",14
"DE","New Castle County","10003","Highmark BlueCross BlueShield","76168","off_market",36
"DE","New Castle County","10003","Highmark BlueCross BlueShield","76168","on_market",5
"DE","New Castle County","10003","UnitedHealthcare","61021","off_market",30
"DE","New Castle County","10003","UnitedHealthcare","97569","off_market",14
"DE","Sussex County","10005","Highmark BlueCross BlueShield","76168","off_market",36
"DE","Sussex County","10005","Highmark BlueCross BlueShield","76168","on_market",5
"DE","Sussex County","10005","UnitedHealthcare","61021","off_market",30
"DE","Sussex County","10005","UnitedHealthcare","97569","off_market",14
"FL","Alachua County","12001","AvMed","19898","off_market",42
"FL","Alachua County","12001","Florida Blue","16842","off_market",31
"FL","Alachua County","12001","Florida Blue","16842","on_market",2
"FL","Alachua County","12001","Florida Blue","30252","off_market",59
"FL","Alachua County","12001","Florida Blue","30252","on_market",2
"FL","Alachua County","12001","UnitedHealthcare","42204","off_market",3
"FL","Alachua County","12001","UnitedHealthcare","43839","off_market",13
"FL","Alachua County","12001","UnitedHealthcare","68398","off_market",33
"FL","Baker County","12003","AvMed","19898","off_market",42
"FL","Baker County","12003","Florida Blue","16842","off_market",47
"FL","Baker County","12003","Florida Blue","16842","on_market",2
"FL","Baker County","12003","Florida Blue","30252","off_market",59
"FL","Baker County","12003","Florida Blue","30252","on_market",2
"FL","Baker County","12003","UnitedHealthcare","42204","off_market",3
"FL","Baker County","12003","UnitedHealthcare","43839","off_market",13
"FL","Baker County","12003","UnitedHealthcare","68398","off_market",33
"FL","Bay County","12005","Florida Blue","16842","off_market",47
"FL","Bay County","12005","Florida Blue","16842","on_market",2
"FL","Bay County","12005","Florida Blue","30252","off_market",59
"FL","Bay County","12005","Florida Blue","30252","on_market",2
"FL","Bay County","12005","UnitedHealthcare","42204","off_market",3
"FL","Bay County","12005","UnitedHealthcare","43839","off_market",14
"FL","Bay County","12005","UnitedHealthcare","68398","off_market",26
